word,NSBRs tf-idf,SBRs tf-idf,FARSEC tf-idf
wrong,0.29422552025730725,0.15095626345884613,0.13293104637398967
way,0.2821594992818935,0.13818617346557985,0.14411850359769673
variable,0.27223978442342844,0.14640746562322848,0.24111799514701612
errors,0.2610014328167677,0.13818617346557985,0.12794327951380746
deprecated,0.25773125797393925,0.13818617346557985,0.18148378063546833
ganglia,0.25185159242177585,0.20203662343191142,0.15321609926893212
validation,0.2486384795386243,0.16448032012401945,0.12181090244163323
field,0.22654148352309791,0.13818617346557985,0.1465114842695962
enable,0.22391257298233758,0.14374658946603056,0.16595686701426773
executed,0.2236797472658414,0.14374658946603056,0.12181090244163323
issue,0.2215937095460032,0.15766128967128887,0.170345595363238
still,0.2215937095460032,0.13818617346557985,0.13293104637398967
options,0.21977471840917961,0.15766128967128887,0.12794327951380746
method,0.20638362779291308,0.16372635345211245,0.12181090244163323
sun,0.20501890449037827,0.16372635345211245,0.1126459934790472
without,0.20123137462441998,0.13818617346557985,0.12794327951380746
provide,0.19299253717664652,0.14640746562322848,0.1126459934790472
input,0.19299253717664652,0.13818617346557985,0.12181090244163323
registration,0.1851886257264932,0.14640746562322848,0.1126459934790472
manual,0.1851886257264932,0.13818617346557985,0.12181090244163323
execute,0.1820420895957936,0.13818617346557985,0.13559192253118757
remote,0.17422793415326793,0.14640746562322848,0.1126459934790472
owner,0.17422793415326793,0.13818617346557985,0.1126459934790472
native,0.170680099277004,0.15095626345884613,0.1126459934790472
permission,0.170680099277004,0.14640746562322848,0.1126459934790472
manager,0.170680099277004,0.13818617346557985,0.1126459934790472
try,0.170680099277004,0.13515364157516804,0.1126459934790472
turn,0.15883244898471274,0.13818617346557985,0.149363921950805
permissions,0.15617157282751482,0.1613337839933198,0.1126459934790472
versions,0.15617157282751482,0.13818617346557985,0.13559192253118757
via,0.15617157282751482,0.13818617346557985,0.1371755017677441
location,0.15617157282751482,0.13818617346557985,0.12181090244163323
mechanism,0.15617157282751482,0.13818617346557985,0.12181090244163323
false,0.14646949570656936,0.15095626345884613,0.12181090244163323
word,0.14343696381615756,0.13818617346557985,0.12181090244163323
perform,0.14343696381615756,0.13818617346557985,0.1465114842695962
ssl,0.12955774459280828,0.16891511371934928,0.1126459934790472
prepare,0.1126459934790472,0.5340589632568356,0.1126459934790472
propertyconfigurator,0.1126459934790472,0.1892665334386451,0.1126459934790472
fileoutputstream,0.1126459934790472,0.17649644344537876,0.1126459934790472
logutils,0.1126459934790472,0.15095626345884613,0.1126459934790472
arbitrary,0.1126459934790472,0.15095626345884613,0.1126459934790472
vulnerability,0.1126459934790472,0.15095626345884613,0.1126459934790472
propertysetter,0.1126459934790472,0.15095626345884613,0.1126459934790472
selecting,0.1126459934790472,0.13818617346557985,0.1126459934790472
garbage,0.1126459934790472,0.13818617346557985,0.1126459934790472
fileappender,0.1126459934790472,0.13818617346557985,0.1126459934790472
unchecked,0.1126459934790472,0.13818617346557985,0.1126459934790472
attackers,0.1126459934790472,0.13818617346557985,0.1126459934790472
communication,0.1126459934790472,0.13818617346557985,0.1126459934790472
